id,owner,name,html_url,clone_url,,is target repo?,has PR template,pull_request_template paths
11116372,keystonejs,keystone-classic,https://github.com/keystonejs/keystone-classic,https://github.com/keystonejs/keystone-classic.git,https://github.com/keystonejs/keystone-classic,O,O,.github/PULL_REQUEST_TEMPLATE.md
80286288,arendst,Tasmota,https://github.com/arendst/Tasmota,https://github.com/arendst/Tasmota.git,https://github.com/arendst/Tasmota,O,O,.github/PULL_REQUEST_TEMPLATE.md
56315715,GeekyAnts,NativeBase,https://github.com/GeekyAnts/NativeBase,https://github.com/GeekyAnts/NativeBase.git,https://github.com/GeekyAnts/NativeBase,O,O,.github/pull_request_template.md
3834332,bokeh,bokeh,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh.git,https://github.com/bokeh/bokeh,O,O,.github/PULL_REQUEST_TEMPLATE.md
30161665,infernojs,inferno,https://github.com/infernojs/inferno,https://github.com/infernojs/inferno.git,https://github.com/infernojs/inferno,O,O,.github/PULL_REQUEST_TEMPLATE.md
123870315,tensorflow,tfjs,https://github.com/tensorflow/tfjs,https://github.com/tensorflow/tfjs.git,https://github.com/tensorflow/tfjs,O,O,pull_request_template.md
60246359,ClickHouse,ClickHouse,https://github.com/ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse.git,https://github.com/ClickHouse/ClickHouse,O,O,.github/PULL_REQUEST_TEMPLATE.md
6094683,angular-ui,bootstrap,https://github.com/angular-ui/bootstrap,https://github.com/angular-ui/bootstrap.git,https://github.com/angular-ui/bootstrap,O,O,.github/PULL_REQUEST_TEMPLATE.md
196353673,taosdata,TDengine,https://github.com/taosdata/TDengine,https://github.com/taosdata/TDengine.git,https://github.com/taosdata/TDengine,O,O,.github/pull_request_template.md
13142126,riot,riot,https://github.com/riot/riot,https://github.com/riot/riot.git,https://github.com/riot/riot,O,O,.github/PULL_REQUEST_TEMPLATE.md
65711522,PaddlePaddle,Paddle,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle.git,https://github.com/PaddlePaddle/Paddle,O,O,.github/PULL_REQUEST_TEMPLATE.md
5888353,spotify,luigi,https://github.com/spotify/luigi,https://github.com/spotify/luigi.git,https://github.com/spotify/luigi,O,O,.github/PULL_REQUEST_TEMPLATE.md
6201092,mpv-player,mpv,https://github.com/mpv-player/mpv,https://github.com/mpv-player/mpv.git,https://github.com/mpv-player/mpv,O,O,.github/PULL_REQUEST_TEMPLATE
83050680,eclipse-theia,theia,https://github.com/eclipse-theia/theia,https://github.com/eclipse-theia/theia.git,https://github.com/eclipse-theia/theia,O,O,.github/PULL_REQUEST_TEMPLATE.md
41766002,ampproject,amphtml,https://github.com/ampproject/amphtml,https://github.com/ampproject/amphtml.git,https://github.com/ampproject/amphtml,O,O,.github/pull_request_template.md
4869294,radareorg,radare2,https://github.com/radareorg/radare2,https://github.com/radareorg/radare2.git,https://github.com/radareorg/radare2,O,O,.github/PULL_REQUEST_TEMPLATE.md
33702544,plotly,dash,https://github.com/plotly/dash,https://github.com/plotly/dash.git,https://github.com/plotly/dash,O,O,.github/pull_request_template.md
123303402,python-poetry,poetry,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry.git,https://github.com/python-poetry/poetry,O,O,.github/PULL_REQUEST_TEMPLATE.md
16989371,MagicMirrorOrg,MagicMirror,https://github.com/MagicMirrorOrg/MagicMirror,https://github.com/MagicMirrorOrg/MagicMirror.git,https://github.com/MagicMirrorOrg/MagicMirror,O,O,.github/PULL_REQUEST_TEMPLATE.md
78186814,apache,incubator-weex,https://github.com/apache/incubator-weex,https://github.com/apache/incubator-weex.git,https://github.com/apache/incubator-weex,O,O,.github/PULL_REQUEST_TEMPLATE.md
125863507,testing-library,react-testing-library,https://github.com/testing-library/react-testing-library,https://github.com/testing-library/react-testing-library.git,https://github.com/testing-library/react-testing-library,O,O,.github/PULL_REQUEST_TEMPLATE.md
38696925,python-telegram-bot,python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot.git,https://github.com/python-telegram-bot/python-telegram-bot,O,O,.github/pull_request_template.md
108395495,frappe,charts,https://github.com/frappe/charts,https://github.com/frappe/charts.git,https://github.com/frappe/charts,O,O,.github/PULL_REQUEST_TEMPLATE.md
51769689,refined-github,refined-github,https://github.com/refined-github/refined-github,https://github.com/refined-github/refined-github.git,https://github.com/refined-github/refined-github,O,O,.github/pull_request_template.md
145670234,open-mmlab,mmdetection,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection.git,https://github.com/open-mmlab/mmdetection,O,O,.github/pull_request_template.md
75164823,apache,rocketmq,https://github.com/apache/rocketmq,https://github.com/apache/rocketmq.git,https://github.com/apache/rocketmq,O,O,.github/PULL_REQUEST_TEMPLATE.md
908893,redis,node-redis,https://github.com/redis/node-redis,https://github.com/redis/node-redis.git,https://github.com/redis/node-redis,O,O,.github/PULL_REQUEST_TEMPLATE.md
37912398,nginx,nginx,https://github.com/nginx/nginx,https://github.com/nginx/nginx.git,https://github.com/nginx/nginx,O,O,.github/pull_request_template.md
1272424,nodemailer,nodemailer,https://github.com/nodemailer/nodemailer,https://github.com/nodemailer/nodemailer.git,https://github.com/nodemailer/nodemailer,O,O,.github/pull_request_template.md
29514104,decaporg,decap-cms,https://github.com/decaporg/decap-cms,https://github.com/decaporg/decap-cms.git,https://github.com/decaporg/decap-cms,O,O,.github/PULL_REQUEST_TEMPLATE.md
2281775,marcuswestin,WebViewJavascriptBridge,https://github.com/marcuswestin/WebViewJavascriptBridge,https://github.com/marcuswestin/WebViewJavascriptBridge.git,https://github.com/marcuswestin/WebViewJavascriptBridge,O,O,.github/PULL_REQUEST_TEMPLATE.md
134505361,android,sunflower,https://github.com/android/sunflower,https://github.com/android/sunflower.git,https://github.com/android/sunflower,O,O,.github/PULL_REQUEST_TEMPLATE/pull_request_template.md
204086862,streamlit,streamlit,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit.git,https://github.com/streamlit/streamlit,O,O,.github/pull_request_template.md
7910045,badges,shields,https://github.com/badges/shields,https://github.com/badges/shields.git,https://github.com/badges/shields,O,O,.github/pull_request_template.md
49876476,apache,shardingsphere,https://github.com/apache/shardingsphere,https://github.com/apache/shardingsphere.git,https://github.com/apache/shardingsphere,O,O,.github/PULL_REQUEST_TEMPLATE
11195700,KaTeX,KaTeX,https://github.com/KaTeX/KaTeX,https://github.com/KaTeX/KaTeX.git,https://github.com/KaTeX/KaTeX,O,O,.github/PULL_REQUEST_TEMPLATE.md
9325315,strongloop,loopback,https://github.com/strongloop/loopback,https://github.com/strongloop/loopback.git,https://github.com/strongloop/loopback,O,O,.github/PULL_REQUEST_TEMPLATE.md
93076012,schickling,chromeless,https://github.com/schickling/chromeless,https://github.com/schickling/chromeless.git,https://github.com/schickling/chromeless,O,O,.github/PULL_REQUEST_TEMPLATE.md
48009214,microsoft,react-native-windows,https://github.com/microsoft/react-native-windows,https://github.com/microsoft/react-native-windows.git,https://github.com/microsoft/react-native-windows,O,O,.github/pull_request_template.md
2609642,feathersjs,feathers,https://github.com/feathersjs/feathers,https://github.com/feathersjs/feathers.git,https://github.com/feathersjs/feathers,O,O,.github/pull_request_template.md
1385122,matplotlib,matplotlib,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib.git,https://github.com/matplotlib/matplotlib,O,O,.github/PULL_REQUEST_TEMPLATE.md
43160685,zulip,zulip,https://github.com/zulip/zulip,https://github.com/zulip/zulip.git,https://github.com/zulip/zulip,O,O,.github/pull_request_template.md
2810292,pbatard,rufus,https://github.com/pbatard/rufus,https://github.com/pbatard/rufus.git,https://github.com/pbatard/rufus,O,O,.github/pull_request_template.md
7530570,appium,appium,https://github.com/appium/appium,https://github.com/appium/appium.git,https://github.com/appium/appium,O,O,.github/PULL_REQUEST_TEMPLATE.md
65750241,expo,expo,https://github.com/expo/expo,https://github.com/expo/expo.git,https://github.com/expo/expo,O,O,.github/PULL_REQUEST_TEMPLATE
79723839,teambit,bit,https://github.com/teambit/bit,https://github.com/teambit/bit.git,https://github.com/teambit/bit,O,O,.github/PULL_REQUEST_TEMPLATE.md
45250726,Redocly,redoc,https://github.com/Redocly/redoc,https://github.com/Redocly/redoc.git,https://github.com/Redocly/redoc,O,O,.github/pull_request_template.md
126412363,simdjson,simdjson,https://github.com/simdjson/simdjson,https://github.com/simdjson/simdjson.git,https://github.com/simdjson/simdjson,O,O,.github/pull_request_template.md
74660642,taichi-dev,taichi,https://github.com/taichi-dev/taichi,https://github.com/taichi-dev/taichi.git,https://github.com/taichi-dev/taichi,O,O,.github/pull_request_template.md
70342215,bootstrap-vue,bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue.git,https://github.com/bootstrap-vue/bootstrap-vue,O,O,.github/PULL_REQUEST_TEMPLATE.md
28538501,react-grid-layout,react-grid-layout,https://github.com/react-grid-layout/react-grid-layout,https://github.com/react-grid-layout/react-grid-layout.git,https://github.com/react-grid-layout/react-grid-layout,O,O,.github/PULL_REQUEST_TEMPLATE.md
45646037,plotly,plotly.js,https://github.com/plotly/plotly.js,https://github.com/plotly/plotly.js.git,https://github.com/plotly/plotly.js,O,O,.github/PULL_REQUEST_TEMPLATE.md
23013268,Moya,Moya,https://github.com/Moya/Moya,https://github.com/Moya/Moya.git,https://github.com/Moya/Moya,O,O,.github/Pull_request_template.md
1062572,catchorg,Catch2,https://github.com/catchorg/Catch2,https://github.com/catchorg/Catch2.git,https://github.com/catchorg/Catch2,O,O,.github/pull_request_template.md
41889031,TeamNewPipe,NewPipe,https://github.com/TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe.git,https://github.com/TeamNewPipe/NewPipe,O,O,.github/PULL_REQUEST_TEMPLATE.md
1049095,kivy,kivy,https://github.com/kivy/kivy,https://github.com/kivy/kivy.git,https://github.com/kivy/kivy,O,O,.github/PULL_REQUEST_TEMPLATE.md
144624857,checkly,headless-recorder,https://github.com/checkly/headless-recorder,https://github.com/checkly/headless-recorder.git,https://github.com/checkly/headless-recorder,O,O,.github/pull_request_template.md
56352157,infinitered,reactotron,https://github.com/infinitered/reactotron,https://github.com/infinitered/reactotron.git,https://github.com/infinitered/reactotron,O,O,.github/PULL_REQUEST_TEMPLATE.md
17814354,MithrilJS,mithril.js,https://github.com/MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js.git,https://github.com/MithrilJS/mithril.js,O,O,.github/PULL_REQUEST_TEMPLATE.md
193215554,n8n-io,n8n,https://github.com/n8n-io/n8n,https://github.com/n8n-io/n8n.git,https://github.com/n8n-io/n8n,O,O,.github/pull_request_template.md;.github/pull_request_title_conventions.md
88214511,edent,SuperTinyIcons,https://github.com/edent/SuperTinyIcons,https://github.com/edent/SuperTinyIcons.git,https://github.com/edent/SuperTinyIcons,O,O,.github/pull_request_template.md
92570536,emotion-js,emotion,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion.git,https://github.com/emotion-js/emotion,O,O,.github/PULL_REQUEST_TEMPLATE.md
85095608,airbnb,visx,https://github.com/airbnb/visx,https://github.com/airbnb/visx.git,https://github.com/airbnb/visx,O,O,PULL_REQUEST_TEMPLATE.md
40013435,redux-form,redux-form,https://github.com/redux-form/redux-form,https://github.com/redux-form/redux-form.git,https://github.com/redux-form/redux-form,O,O,.github/pull-request-template.md
42488903,aframevr,aframe,https://github.com/aframevr/aframe,https://github.com/aframevr/aframe.git,https://github.com/aframevr/aframe,O,O,.github/PULL_REQUEST_TEMPLATE.md
23129458,aseprite,aseprite,https://github.com/aseprite/aseprite,https://github.com/aseprite/aseprite.git,https://github.com/aseprite/aseprite,O,O,.github/PULL_REQUEST_TEMPLATE.md
3744545,uxsolutions,bootstrap-datepicker,https://github.com/uxsolutions/bootstrap-datepicker,https://github.com/uxsolutions/bootstrap-datepicker.git,https://github.com/uxsolutions/bootstrap-datepicker,O,O,.github/PULL_REQUEST_TEMPLATE.md
1549138,CocoaLumberjack,CocoaLumberjack,https://github.com/CocoaLumberjack/CocoaLumberjack,https://github.com/CocoaLumberjack/CocoaLumberjack.git,https://github.com/CocoaLumberjack/CocoaLumberjack,O,O,.github/PULL_REQUEST_TEMPLATE.md
1338813,paperjs,paper.js,https://github.com/paperjs/paper.js,https://github.com/paperjs/paper.js.git,https://github.com/paperjs/paper.js,O,O,.github/PULL_REQUEST_TEMPLATE.md
6662075,joke2k,faker,https://github.com/joke2k/faker,https://github.com/joke2k/faker.git,https://github.com/joke2k/faker,O,O,.github/PULL_REQUEST_TEMPLATE.md
15337142,micropython,micropython,https://github.com/micropython/micropython,https://github.com/micropython/micropython.git,https://github.com/micropython/micropython,O,O,.github/pull_request_template.md
51452356,infinitered,ignite,https://github.com/infinitered/ignite,https://github.com/infinitered/ignite.git,https://github.com/infinitered/ignite,O,O,.github/PULL_REQUEST_TEMPLATE.md
1327739,icsharpcode,ILSpy,https://github.com/icsharpcode/ILSpy,https://github.com/icsharpcode/ILSpy.git,https://github.com/icsharpcode/ILSpy,O,O,.github/PULL_REQUEST_TEMPLATE.md
178626720,Lightning-AI,pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning.git,https://github.com/Lightning-AI/pytorch-lightning,O,O,.github/PULL_REQUEST_TEMPLATE.md
75643096,material-components,material-components-android,https://github.com/material-components/material-components-android,https://github.com/material-components/material-components-android.git,https://github.com/material-components/material-components-android,O,O,PULL_REQUEST_TEMPLATE.md
14734876,deeplearning4j,deeplearning4j,https://github.com/deeplearning4j/deeplearning4j,https://github.com/deeplearning4j/deeplearning4j.git,https://github.com/deeplearning4j/deeplearning4j,O,O,.github/PULL_REQUEST_TEMPLATE.md
48764652,react-native-maps,react-native-maps,https://github.com/react-native-maps/react-native-maps,https://github.com/react-native-maps/react-native-maps.git,https://github.com/react-native-maps/react-native-maps,O,O,.github/PULL_REQUEST_TEMPLATE.md
68312233,microsoft,vcpkg,https://github.com/microsoft/vcpkg,https://github.com/microsoft/vcpkg.git,https://github.com/microsoft/vcpkg,O,O,.github/pull_request_template.md
5349565,prestodb,presto,https://github.com/prestodb/presto,https://github.com/prestodb/presto.git,https://github.com/prestodb/presto,O,O,pull_request_template.md
67588512,Instagram,IGListKit,https://github.com/Instagram/IGListKit,https://github.com/Instagram/IGListKit.git,https://github.com/Instagram/IGListKit,O,O,.github/PULL_REQUEST_TEMPLATE.md
51658450,BrainJS,brain.js,https://github.com/BrainJS/brain.js,https://github.com/BrainJS/brain.js.git,https://github.com/BrainJS/brain.js,O,O,.github/PULL_REQUEST_TEMPLATE.md
50063252,Miserlou,Zappa,https://github.com/Miserlou/Zappa,https://github.com/Miserlou/Zappa.git,https://github.com/Miserlou/Zappa,O,O,.github/PULL_REQUEST_TEMPLATE.md
560495,jsdoc,jsdoc,https://github.com/jsdoc/jsdoc,https://github.com/jsdoc/jsdoc.git,https://github.com/jsdoc/jsdoc,O,O,.github/PULL_REQUEST_TEMPLATE.md
12618379,node-red,node-red,https://github.com/node-red/node-red,https://github.com/node-red/node-red.git,https://github.com/node-red/node-red,O,O,.github/PULL_REQUEST_TEMPLATE.md
1390248,saltstack,salt,https://github.com/saltstack/salt,https://github.com/saltstack/salt.git,https://github.com/saltstack/salt,O,O,.github/PULL_REQUEST_TEMPLATE.md
6207167,mockito,mockito,https://github.com/mockito/mockito,https://github.com/mockito/mockito.git,https://github.com/mockito/mockito,O,O,.github/PULL_REQUEST_TEMPLATE.md
116392709,digitalocean,nginxconfig.io,https://github.com/digitalocean/nginxconfig.io,https://github.com/digitalocean/nginxconfig.io.git,https://github.com/digitalocean/nginxconfig.io,O,O,.github/PULL_REQUEST_TEMPLATE.md
919161,arduino,Arduino,https://github.com/arduino/Arduino,https://github.com/arduino/Arduino.git,https://github.com/arduino/Arduino,O,O,.github/PULL_REQUEST_TEMPLATE.md
3351871,qbittorrent,qBittorrent,https://github.com/qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent.git,https://github.com/qbittorrent/qBittorrent,O,O,.github/PULL_REQUEST_TEMPLATE.md
23418517,apache,hadoop,https://github.com/apache/hadoop,https://github.com/apache/hadoop.git,https://github.com/apache/hadoop,O,O,.github/pull_request_template.md
101782647,facebookresearch,fairseq,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq.git,https://github.com/facebookresearch/fairseq,O,O,.github/PULL_REQUEST_TEMPLATE.md
81887991,microsoft,AirSim,https://github.com/microsoft/AirSim,https://github.com/microsoft/AirSim.git,https://github.com/microsoft/AirSim,O,O,.github/pull_request_template.md
102343794,apache,brpc,https://github.com/apache/brpc,https://github.com/apache/brpc.git,https://github.com/apache/brpc,O,O,.github/pull_request_template.md
8257106,jessesquires,JSQMessagesViewController,https://github.com/jessesquires/JSQMessagesViewController,https://github.com/jessesquires/JSQMessagesViewController.git,https://github.com/jessesquires/JSQMessagesViewController,O,O,.github/PULL_REQUEST_TEMPLATE.md
37347459,ungoogled-software,ungoogled-chromium,https://github.com/ungoogled-software/ungoogled-chromium,https://github.com/ungoogled-software/ungoogled-chromium.git,https://github.com/ungoogled-software/ungoogled-chromium,O,O,.github/PULL_REQUEST_TEMPLATE.md
5084750,Baseflow,PhotoView,https://github.com/Baseflow/PhotoView,https://github.com/Baseflow/PhotoView.git,https://github.com/Baseflow/PhotoView,O,O,.github/PULL_REQUEST_TEMPLATE.md
